contract,internet_service_DSL,internet_service_Fiber,internet_service_Unknown,monthly_charges,online_security,payment_method_Cash,payment_method_Credit,payment_method_Debit,payment_method_UPI,support_calls,tech_support,tenure,total_charges,churn
1,0,1,0,102.71,0,1,0,0,0,2,0,51,5238.21,1
1,0,1,0,88.38,0,0,0,0,1,0,0,56,4949.28,0
0,0,1,0,77.95,1,0,0,0,1,2,0,35,2728.25,0
2,1,0,0,27.93,0,0,0,0,1,0,0,35,977.55,1
1,0,1,0,58.08,0,0,1,0,0,2,0,27,1568.16,0
0,0,1,0,49.7,1,0,0,1,0,2,1,54,2683.8,0
1,1,0,0,99.65,0,0,1,0,0,1,1,35,3487.75,0
1,0,1,0,28.2,0,0,0,1,0,1,0,3,84.6,0
1,1,0,0,55.06,1,0,0,0,1,1,1,27,1486.62,0
0,0,1,0,45.45,0,1,0,0,0,2,0,21,954.45,0
0,0,1,0,111.52,1,0,0,0,1,2,1,16,1784.32,0
1,0,1,0,34.22,0,0,0,1,0,1,0,38,1300.36,1
0,1,0,0,79.71,0,0,0,0,1,1,0,53,4224.63,1
0,1,0,0,61.51,0,0,1,0,0,2,0,70,4305.7,0
0,0,1,0,97.89,0,0,1,0,0,2,1,36,3524.04,1
1,0,1,0,60.87,1,0,1,0,0,5,1,30,1826.1,0
1,1,0,0,43.2,1,0,0,0,1,1,0,23,993.6,0
1,0,1,0,38.64,0,0,0,1,0,1,1,39,1506.96,0
0,0,1,0,97.96,1,0,0,1,0,2,0,34,3330.64,1
0,0,1,0,55.69,0,0,0,0,1,1,1,2,111.38,0
1,0,1,0,90.0,1,1,0,0,0,0,0,54,4860.0,0
2,1,0,0,61.12,1,0,1,0,0,3,0,61,3728.32,0
0,1,0,0,101.04,0,1,0,0,0,2,1,33,3334.32,0
0,1,0,0,100.05,1,0,0,1,0,0,0,13,1300.65,0
0,0,1,0,45.91,1,0,0,0,1,4,0,62,2846.42,1
0,1,0,0,51.49,0,0,1,0,0,1,1,12,617.88,0
1,0,1,0,73.44,0,0,0,0,1,2,0,26,1909.44,0
2,1,0,0,20.09,1,0,0,1,0,1,0,57,1145.13,0
0,1,0,0,86.08,0,0,0,0,1,1,1,59,5078.72,1
0,1,0,0,47.46,1,0,0,0,1,0,0,5,237.3,1
2,0,1,0,107.73,1,0,0,0,1,1,0,70,7541.1,0
2,0,1,0,53.19,1,0,0,1,0,1,1,48,2553.12,0
2,1,0,0,72.74,0,0,0,0,1,1,0,19,1382.06,0
1,1,0,0,34.47,0,1,0,0,0,0,1,18,620.46,0
2,0,1,0,78.85,1,1,0,0,0,2,0,8,630.8,0
2,0,1,0,114.92,0,0,1,0,0,1,0,68,7814.56,0
0,0,1,0,74.07,0,0,1,0,0,1,0,42,3110.94,0
0,0,1,0,98.91,1,0,0,1,0,1,0,58,5736.78,1
0,0,1,0,48.25,1,0,0,0,1,4,1,28,1351.0,0
0,0,1,0,96.44,0,0,1,0,0,1,0,4,385.76,1
0,0,1,0,91.34,0,0,0,0,1,2,0,48,4384.32,0
1,0,1,0,99.73,0,0,1,0,0,3,1,28,2792.44,0
0,0,1,0,103.64,0,1,0,0,0,2,0,20,2072.8,1
1,0,1,0,37.71,1,1,0,0,0,2,0,21,791.91,1
1,1,0,0,83.11,0,1,0,0,0,1,0,62,5152.82,0
0,0,1,0,111.27,0,0,0,0,1,3,1,57,6342.39,1
0,1,0,0,75.56,1,0,0,1,0,1,0,40,3022.4,0
0,1,0,0,31.48,1,0,0,1,0,0,0,33,1038.84,1
0,0,1,0,94.16,1,0,0,0,1,1,0,8,753.28,1
2,0,0,1,54.37,0,0,0,1,0,1,1,13,706.81,0
0,1,0,0,94.82,0,0,0,1,0,0,0,35,3318.7,0
0,1,0,0,42.03,0,0,0,0,1,1,0,26,1092.78,0
0,0,0,1,33.05,1,1,0,0,0,2,1,42,1388.1,0
2,1,0,0,33.38,1,0,1,0,0,1,0,8,267.04,0
0,0,1,0,61.47,0,1,0,0,0,2,0,15,922.05,0
0,0,1,0,32.9,0,0,0,1,0,1,1,27,888.3,0
0,0,1,0,86.72,0,0,1,0,0,2,0,15,1300.8,1
1,0,1,0,39.6,0,1,0,0,0,2,1,48,1900.8,0
0,0,1,0,59.67,1,0,1,0,0,3,0,1,59.67,0
0,0,1,0,89.16,0,0,0,1,0,4,0,47,4190.52,1
2,1,0,0,58.44,0,0,0,0,1,4,1,25,1461.0,0
0,0,1,0,26.31,1,0,0,0,1,2,0,69,1815.39,1
0,1,0,0,73.17,0,1,0,0,0,1,1,53,3878.01,0
0,1,0,0,32.31,1,0,1,0,0,3,0,2,64.62,0
1,1,0,0,20.04,0,0,0,1,0,2,0,63,1262.52,0
0,0,1,0,63.14,0,0,0,1,0,1,0,51,3220.14,0
0,0,1,0,106.85,1,1,0,0,0,3,0,23,2457.55,0
0,0,1,0,113.73,0,0,1,0,0,0,1,19,2160.87,0
0,0,1,0,57.86,0,0,0,1,0,1,1,1,57.86,1
1,0,1,0,106.61,1,0,0,1,0,2,0,68,7249.48,0
1,1,0,0,92.61,0,0,0,0,1,0,1,57,5278.77,0
1,0,0,1,70.82,0,1,0,0,0,3,0,44,3116.08,0
0,0,1,0,39.58,1,0,0,0,1,1,1,31,1226.98,0
1,1,0,0,42.39,1,0,0,0,1,0,0,54,2289.06,1
2,0,1,0,83.9,0,1,0,0,0,2,0,71,5956.9,0
0,1,0,0,104.37,1,0,0,1,0,1,1,15,1565.55,0
1,1,0,0,32.31,0,0,0,1,0,2,1,52,1680.12,0
0,0,1,0,56.8,0,0,1,0,0,1,1,22,1249.6,0
0,1,0,0,36.17,0,0,1,0,0,1,0,37,1338.29,0
0,0,1,0,29.85,0,1,0,0,0,1,0,1,29.85,1
0,0,1,0,78.43,0,1,0,0,0,0,1,37,2901.91,0
2,1,0,0,107.49,0,0,0,1,0,1,1,42,4514.58,0
0,0,0,1,102.11,1,0,0,0,1,1,0,9,918.99,1
1,1,0,0,44.75,0,1,0,0,0,2,0,63,2819.25,0
0,1,0,0,109.55,0,0,1,0,0,0,0,54,5915.7,1
1,0,0,1,49.8,1,0,1,0,0,4,0,53,2639.4,0
2,0,1,0,96.81,1,0,0,1,0,1,0,8,774.48,1
1,0,0,1,84.33,1,0,0,1,0,1,0,34,2867.22,1
1,1,0,0,113.46,1,1,0,0,0,1,0,21,2382.66,0
0,0,0,1,93.96,0,0,0,1,0,3,0,35,3288.6,1
0,0,1,0,34.57,0,1,0,0,0,3,0,1,34.57,1
2,0,0,1,38.61,1,0,0,0,1,2,1,55,2123.55,1
0,1,0,0,56.94,1,0,1,0,0,0,0,23,1309.62,0
1,0,1,0,87.13,0,0,0,0,1,0,1,41,3572.33,0
0,0,1,0,32.04,1,0,0,1,0,0,0,42,1345.68,0
0,0,1,0,31.8,1,0,1,0,0,1,0,33,1049.4,0
0,1,0,0,92.0,1,1,0,0,0,2,1,36,3312.0,0
0,0,1,0,85.93,1,1,0,0,0,4,0,29,2491.97,1
0,1,0,0,53.33,0,0,0,1,0,1,0,25,1333.25,1
2,1,0,0,101.82,0,0,0,1,0,4,0,2,203.64,1
0,0,1,0,35.12,1,0,1,0,0,0,1,60,2107.2,0
0,0,1,0,42.24,0,0,0,1,0,4,0,17,718.08,0
2,1,0,0,77.59,1,1,0,0,0,2,1,2,155.18,0
2,1,0,0,56.17,1,0,1,0,0,0,0,36,2022.12,0
2,1,0,0,71.44,1,0,1,0,0,4,1,6,428.64,0
1,0,1,0,30.49,0,0,0,0,1,1,1,22,670.78,0
0,0,1,0,48.25,1,0,1,0,0,0,1,17,820.25,1
1,0,1,0,47.79,0,0,0,0,1,1,0,27,1290.33,1
0,0,1,0,72.25,1,0,0,1,0,3,0,9,650.25,1
0,1,0,0,82.06,0,0,0,0,1,1,1,9,738.54,0
2,0,1,0,91.82,0,0,0,0,1,2,0,66,6060.12,1
0,1,0,0,113.1,0,1,0,0,0,2,1,21,2375.1,0
0,1,0,0,60.18,0,0,1,0,0,0,0,15,902.7,0
1,0,1,0,73.14,0,0,0,1,0,2,0,9,658.26,1
2,0,0,1,55.15,0,0,0,1,0,0,0,21,1158.15,1
0,1,0,0,50.21,0,0,1,0,0,2,0,70,3514.7,0
0,1,0,0,82.12,0,0,0,1,0,1,0,30,2463.6,1
0,1,0,0,27.72,0,0,0,1,0,1,0,53,1469.16,0
0,0,1,0,50.68,0,1,0,0,0,1,0,29,1469.72,0
2,0,1,0,67.93,0,1,0,0,0,1,0,5,339.65,0
1,0,0,1,98.39,0,0,0,1,0,1,0,13,1279.07,1
0,0,1,0,103.11,0,0,0,1,0,4,0,39,4021.29,1
1,1,0,0,77.54,0,0,0,0,1,1,0,32,2481.28,1
0,0,1,0,20.14,0,0,1,0,0,1,0,55,1107.7,0
1,0,1,0,74.81,0,0,0,1,0,1,0,6,448.86,0
1,0,1,0,95.41,1,0,0,0,1,1,1,65,6201.65,0
1,0,1,0,47.67,1,0,0,1,0,2,1,13,619.71,0
0,0,1,0,87.07,0,0,0,0,1,0,0,53,4614.71,1
0,0,1,0,74.85,1,0,1,0,0,1,1,2,149.7,1
0,0,1,0,26.73,1,0,1,0,0,2,0,17,454.41,1
0,1,0,0,86.27,1,0,0,0,1,2,0,26,2243.02,1
1,1,0,0,77.06,1,0,0,1,0,2,1,2,154.12,1
0,0,1,0,77.53,0,0,0,1,0,0,0,29,2248.37,1
0,0,0,1,117.99,0,0,0,1,0,1,0,27,3185.73,1
0,1,0,0,66.32,1,0,0,1,0,0,1,69,4576.08,0
1,0,1,0,54.57,0,0,0,0,1,1,1,51,2783.07,0
0,0,1,0,89.87,1,1,0,0,0,1,0,34,3055.58,1
2,0,1,0,52.09,0,0,1,0,0,2,0,54,2812.86,1
0,0,1,0,89.72,1,0,0,0,1,3,0,61,5472.92,1
1,0,1,0,94.7,0,0,0,1,0,0,0,40,3788.0,1
2,1,0,0,59.02,0,0,0,1,0,1,0,16,944.32,0
1,0,1,0,25.71,0,0,0,0,1,2,0,30,771.3,0
0,0,1,0,50.16,1,0,0,0,1,3,1,71,3561.36,1
0,0,1,0,118.94,1,0,1,0,0,3,0,2,237.88,1
0,0,0,1,79.31,1,0,0,1,0,1,0,43,3410.33,0
0,0,1,0,86.69,1,0,0,0,1,4,1,35,3034.15,1
0,1,0,0,37.06,0,0,1,0,0,1,1,8,296.48,0
0,1,0,0,96.14,0,0,0,0,1,0,1,59,5672.26,0
0,1,0,0,116.54,1,0,0,0,1,1,0,37,4311.98,1
0,1,0,0,67.8,0,1,0,0,0,2,0,13,881.4,0
0,0,1,0,105.99,0,0,1,0,0,0,0,65,6889.35,1
2,0,1,0,48.17,0,1,0,0,0,3,0,63,3034.71,0
1,1,0,0,77.83,1,1,0,0,0,2,1,14,1089.62,1
0,0,1,0,32.18,1,0,1,0,0,1,0,43,1383.74,0
2,1,0,0,105.99,1,0,1,0,0,1,1,45,4769.55,0
1,0,1,0,92.73,0,0,0,0,1,0,1,25,2318.25,0
0,0,1,0,71.72,0,1,0,0,0,2,1,18,1290.96,0
0,0,0,1,49.07,1,0,1,0,0,2,0,33,1619.31,0
2,0,1,0,39.5,0,0,1,0,0,0,0,39,1540.5,1
0,0,1,0,68.9,1,0,0,0,1,2,1,45,3100.5,0
2,0,1,0,39.69,0,0,0,0,1,0,1,39,1547.91,0
1,0,1,0,63.77,1,0,0,1,0,1,1,2,127.54,0
0,0,1,0,50.46,1,0,1,0,0,2,0,70,3532.2,1
0,1,0,0,101.24,1,0,1,0,0,1,1,4,404.96,1
0,1,0,0,118.98,1,0,0,0,1,2,1,2,237.96,1
0,1,0,0,54.22,0,0,0,0,1,0,1,45,2439.9,0
0,1,0,0,56.21,1,1,0,0,0,0,0,24,1349.04,0
0,0,1,0,63.53,1,1,0,0,0,2,1,57,3621.21,0
0,0,1,0,100.39,1,0,0,1,0,3,0,62,6224.18,1
0,1,0,0,64.73,0,1,0,0,0,1,0,50,3236.5,0
0,0,1,0,94.52,0,0,1,0,0,1,1,15,1417.8,1
0,1,0,0,87.0,0,0,0,0,1,1,0,31,2697.0,1
0,1,0,0,67.17,1,0,0,0,1,2,1,67,4500.39,0
0,1,0,0,62.95,1,1,0,0,0,1,0,55,3462.25,0
0,0,1,0,110.93,0,1,0,0,0,0,0,22,2440.46,1
2,1,0,0,97.51,0,1,0,0,0,1,0,33,3217.83,0
0,1,0,0,23.99,0,0,1,0,0,1,0,10,239.9,0
0,0,1,0,85.73,1,0,0,0,1,0,0,16,1371.68,1
2,0,1,0,26.39,0,1,0,0,0,0,1,8,211.12,0
1,0,1,0,94.41,1,0,0,0,1,1,0,32,3021.12,0
1,1,0,0,44.22,0,0,0,1,0,0,1,48,2122.56,0
0,1,0,0,29.48,0,0,0,1,0,2,0,45,1326.6,1
0,1,0,0,103.34,1,0,0,1,0,2,0,66,6820.44,1
0,1,0,0,115.17,0,0,1,0,0,3,1,1,115.17,1
0,1,0,0,48.06,1,1,0,0,0,2,0,43,2066.58,0
0,0,1,0,79.89,0,0,0,0,1,2,1,39,3115.71,0
0,0,0,1,72.51,1,0,0,1,0,1,0,66,4785.66,1
0,0,0,1,20.34,0,0,1,0,0,1,1,59,1200.06,0
1,0,0,1,53.72,1,0,0,1,0,2,0,37,1987.64,0
0,0,1,0,46.4,0,1,0,0,0,6,0,35,1624.0,1
0,1,0,0,73.23,0,0,0,0,1,6,0,8,585.84,1
2,1,0,0,88.84,0,0,1,0,0,2,0,30,2665.2,0
0,1,0,0,76.81,0,0,1,0,0,1,0,33,2534.73,0
0,1,0,0,116.93,0,0,0,1,0,3,0,63,7366.59,1
0,1,0,0,64.57,0,0,1,0,0,1,0,17,1097.69,0
1,1,0,0,74.58,0,1,0,0,0,1,0,5,372.9,0
1,1,0,0,45.23,0,1,0,0,0,0,0,7,316.61,0
0,1,0,0,44.17,1,0,1,0,0,0,1,41,1810.97,0
0,0,1,0,44.46,0,0,0,1,0,0,0,32,1422.72,0
1,0,1,0,91.7,0,0,0,1,0,0,0,55,5043.5,0
0,0,1,0,116.52,0,1,0,0,0,3,1,65,7573.8,1
2,0,1,0,80.46,1,0,1,0,0,2,0,41,3298.86,0
0,0,1,0,72.38,0,1,0,0,0,0,0,69,4994.22,0
1,0,0,1,55.3,0,0,0,1,0,1,0,32,1769.6,0
1,1,0,0,71.68,1,1,0,0,0,3,0,44,3153.92,0
2,1,0,0,95.36,1,0,0,0,1,4,0,12,1144.32,1
2,1,0,0,44.89,1,1,0,0,0,3,0,21,942.69,0
0,0,1,0,52.18,0,0,0,1,0,1,1,39,2035.02,1
0,0,1,0,112.49,1,0,1,0,0,4,0,24,2699.76,1
1,0,1,0,67.2,1,1,0,0,0,1,1,60,4032.0,0
0,0,0,1,47.45,1,0,0,0,1,0,0,52,2467.4,0
2,1,0,0,77.18,0,1,0,0,0,3,0,68,5248.24,0
0,1,0,0,109.22,0,1,0,0,0,0,1,41,4478.02,0
1,0,1,0,119.8,1,0,1,0,0,1,0,60,7188.0,0
1,0,1,0,77.65,1,0,1,0,0,5,1,47,3649.55,0
0,0,1,0,92.57,0,0,0,1,0,2,0,63,5831.91,1
0,1,0,0,49.4,0,0,0,1,0,1,0,20,988.0,0
0,1,0,0,73.62,0,0,0,0,1,4,0,32,2355.84,1
0,0,1,0,26.03,1,0,0,1,0,1,1,6,156.18,0
0,1,0,0,39.88,1,0,0,0,1,2,0,61,2432.68,0
2,0,0,1,69.31,1,0,0,0,1,4,0,27,1871.37,0
0,1,0,0,105.25,1,1,0,0,0,0,0,4,421.0,1
0,1,0,0,36.45,0,1,0,0,0,1,0,71,2587.95,0
2,1,0,0,66.69,1,0,0,1,0,1,0,25,1667.25,1
0,1,0,0,111.2,0,0,0,1,0,0,0,66,7339.2,1
0,0,1,0,101.33,0,0,0,1,0,3,1,20,2026.6,1
2,1,0,0,30.2,0,0,0,0,1,1,0,15,453.0,0
1,0,1,0,27.64,0,0,0,1,0,0,0,15,414.6,0
1,1,0,0,72.53,1,0,0,0,1,3,0,54,3916.62,0
1,0,1,0,41.75,1,0,0,0,1,2,0,13,542.75,0
0,1,0,0,61.25,0,0,0,1,0,0,0,25,1531.25,0
0,1,0,0,21.94,1,0,1,0,0,2,0,17,372.98,0
1,0,1,0,59.92,0,1,0,0,0,5,0,47,2816.24,0
2,0,1,0,43.14,0,1,0,0,0,4,0,45,1941.3,0
0,1,0,0,61.99,1,0,0,1,0,2,1,55,3409.45,1
0,1,0,0,98.22,1,1,0,0,0,1,1,66,6482.52,0
0,0,1,0,20.41,0,0,0,0,1,1,0,58,1183.78,1
0,1,0,0,100.55,1,0,1,0,0,1,0,18,1809.9,1
1,0,1,0,117.66,0,0,1,0,0,0,0,24,2823.84,0
0,0,1,0,104.97,0,1,0,0,0,3,0,16,1679.52,1
2,0,1,0,89.59,0,1,0,0,0,1,0,64,5733.76,0
1,0,0,1,21.92,1,0,0,0,1,0,0,69,1512.48,0
0,1,0,0,52.16,0,0,0,0,1,2,0,69,3599.04,0
0,0,1,0,62.78,0,0,1,0,0,2,0,11,690.58,0
0,0,1,0,82.67,0,0,0,0,1,1,1,23,1901.41,0
2,0,1,0,43.38,1,0,0,0,1,3,0,52,2255.76,0
1,0,1,0,67.12,0,0,0,1,0,3,1,40,2684.8,0
2,0,0,1,116.35,1,0,0,1,0,1,0,70,8144.5,0
0,1,0,0,36.51,1,0,0,1,0,3,0,15,547.65,1
0,0,1,0,66.61,0,0,1,0,0,1,1,13,865.93,0
1,0,1,0,26.82,0,0,0,1,0,1,0,6,160.92,0
1,0,1,0,105.99,0,1,0,0,0,2,1,18,1907.82,1
2,0,1,0,64.0,0,0,0,1,0,1,1,41,2624.0,0
0,0,1,0,72.85,0,1,0,0,0,0,0,60,4371.0,1
0,0,1,0,114.77,0,0,0,0,1,2,1,38,4361.26,0
1,0,1,0,63.38,1,0,0,0,1,3,0,58,3676.04,0
2,1,0,0,83.27,1,0,1,0,0,0,1,51,4246.77,1
1,0,1,0,40.34,1,0,1,0,0,3,1,3,121.02,1
1,0,1,0,50.94,0,1,0,0,0,3,0,17,865.98,1
0,0,1,0,78.42,0,0,0,1,0,0,0,50,3921.0,0
2,0,1,0,103.23,1,0,1,0,0,1,0,24,2477.52,0
1,1,0,0,61.94,1,0,0,1,0,4,1,2,123.88,1
1,0,1,0,112.65,1,0,0,0,1,2,1,53,5970.45,0
0,1,0,0,104.82,0,1,0,0,0,1,0,64,6708.48,1
0,0,1,0,96.1,1,0,0,0,1,1,0,27,2594.7,1
0,0,1,0,67.69,0,0,0,1,0,2,1,26,1759.94,1
1,0,1,0,90.3,0,1,0,0,0,1,1,36,3250.8,0
0,1,0,0,79.22,0,0,0,1,0,3,0,24,1901.28,1
2,1,0,0,26.92,1,0,0,1,0,0,1,40,1076.8,0
1,1,0,0,48.02,1,1,0,0,0,2,1,4,192.08,0
1,1,0,0,86.53,1,0,0,1,0,1,1,47,4066.91,0
1,1,0,0,119.71,1,0,1,0,0,4,0,61,7302.31,1
2,0,0,1,54.05,0,0,1,0,0,4,0,60,3243.0,1
0,0,1,0,89.82,1,0,0,0,1,3,0,17,1526.94,0
0,1,0,0,112.7,1,1,0,0,0,0,1,58,6536.6,0
0,1,0,0,51.2,1,1,0,0,0,1,1,56,2867.2,0
0,0,1,0,50.6,0,0,0,0,1,2,1,44,2226.4,0
0,0,1,0,46.77,0,0,0,0,1,0,1,26,1216.02,0
1,0,1,0,48.64,1,1,0,0,0,2,1,14,680.96,0
0,0,1,0,75.47,0,0,1,0,0,1,0,69,5207.43,0
0,1,0,0,105.33,0,1,0,0,0,1,0,68,7162.44,0
0,0,1,0,65.64,0,1,0,0,0,0,0,63,4135.32,0
0,1,0,0,54.25,1,0,1,0,0,2,1,35,1898.75,0
0,1,0,0,90.43,0,0,0,0,1,3,0,9,813.87,1
0,0,1,0,101.71,1,0,0,1,0,1,1,64,6509.44,0
0,0,1,0,95.4,0,0,1,0,0,2,1,31,2957.4,0
0,1,0,0,98.15,1,0,0,0,1,1,1,2,196.3,1
0,0,0,1,20.43,0,1,0,0,0,3,0,7,143.01,1
1,0,0,1,117.83,1,0,0,0,1,0,1,41,4831.03,1
1,0,0,1,25.06,1,0,0,1,0,2,0,34,852.04,0
0,1,0,0,31.57,1,0,0,1,0,2,1,30,947.1,0
0,0,1,0,88.35,0,0,0,0,1,1,0,35,3092.25,1
1,0,0,1,73.6,0,1,0,0,0,1,1,54,3974.4,1
1,0,1,0,109.74,0,0,0,1,0,2,0,26,2853.24,0
0,1,0,0,22.76,0,0,1,0,0,2,1,3,68.28,0
1,0,1,0,39.96,0,0,0,0,1,0,0,7,279.72,0
0,1,0,0,38.39,0,0,1,0,0,2,1,66,2533.74,0
0,0,1,0,71.37,0,0,0,1,0,0,1,58,4139.46,0
0,1,0,0,70.47,0,0,0,1,0,1,0,41,2889.27,0
0,1,0,0,66.65,0,0,0,0,1,1,0,36,2399.4,1
0,0,1,0,74.24,0,0,1,0,0,1,1,17,1262.08,0
0,1,0,0,84.44,0,0,1,0,0,1,1,37,3124.28,0
0,1,0,0,57.04,1,1,0,0,0,2,0,25,1426.0,0
0,0,1,0,84.94,0,0,0,0,1,1,0,18,1528.92,0
0,0,1,0,79.96,0,0,0,0,1,3,0,19,1519.24,1
0,0,0,1,59.24,1,0,1,0,0,1,0,2,118.48,1
0,0,1,0,99.57,0,0,1,0,0,2,1,39,3883.23,1
0,0,1,0,26.86,0,0,0,0,1,0,0,59,1584.74,0
1,0,1,0,92.11,0,0,1,0,0,1,1,18,1657.98,0
0,1,0,0,110.24,1,0,0,1,0,0,0,60,6614.4,1
0,0,1,0,53.29,1,1,0,0,0,1,1,27,1438.83,0
0,0,1,0,31.94,0,0,0,1,0,0,0,65,2076.1,1
2,1,0,0,69.13,0,0,0,0,1,1,1,48,3318.24,1
0,1,0,0,90.2,0,0,0,1,0,3,1,50,4510.0,0
0,1,0,0,62.81,1,0,1,0,0,1,0,17,1067.77,0
0,1,0,0,42.83,1,1,0,0,0,1,1,7,299.81,0
0,0,1,0,51.03,0,0,1,0,0,2,0,39,1990.17,0
0,0,1,0,74.04,0,1,0,0,0,1,1,37,2739.48,0
1,0,1,0,36.79,1,0,1,0,0,3,1,37,1361.23,0
0,0,0,1,45.04,1,0,1,0,0,1,1,36,1621.44,0
0,0,0,1,23.43,0,0,0,1,0,0,1,32,749.76,0
2,0,1,0,38.94,1,0,0,0,1,0,1,53,2063.82,0
0,1,0,0,89.05,0,1,0,0,0,2,1,70,6233.5,0
0,1,0,0,115.05,1,0,0,0,1,1,0,9,1035.45,1
0,0,1,0,106.77,0,0,0,0,1,1,1,54,5765.58,1
0,0,1,0,106.73,0,1,0,0,0,1,1,68,7257.64,0
0,0,1,0,39.26,0,0,0,1,0,2,1,18,706.68,0
0,0,1,0,53.44,0,0,0,0,1,2,1,47,2511.68,0
0,1,0,0,78.67,0,0,0,1,0,4,1,8,629.36,0
0,1,0,0,56.11,0,1,0,0,0,0,0,55,3086.05,0
0,0,1,0,71.67,0,1,0,0,0,2,0,55,3941.85,0
1,0,1,0,66.85,0,0,0,0,1,1,0,25,1671.25,0
1,0,1,0,69.43,1,1,0,0,0,2,0,47,3263.21,1
2,0,1,0,78.15,0,1,0,0,0,1,0,6,468.9,0
1,1,0,0,30.19,0,1,0,0,0,2,0,64,1932.16,0
0,0,0,1,45.48,1,0,0,0,1,0,0,12,545.76,0
0,0,1,0,28.4,1,0,0,0,1,0,1,62,1760.8,0
1,1,0,0,57.1,1,0,1,0,0,0,0,70,3997.0,0
2,1,0,0,60.07,0,0,0,0,1,1,0,36,2162.52,0
0,0,1,0,59.59,0,0,0,0,1,3,0,17,1013.03,1
0,0,1,0,74.87,1,1,0,0,0,3,1,21,1572.27,0
1,1,0,0,38.93,0,0,1,0,0,1,0,33,1284.69,0
1,0,1,0,64.35,0,1,0,0,0,1,0,16,1029.6,0
0,1,0,0,68.58,0,0,0,1,0,1,0,58,3977.64,0
2,0,1,0,24.49,1,1,0,0,0,2,0,59,1444.91,0
0,0,1,0,33.69,0,1,0,0,0,1,0,33,1111.77,0
2,0,1,0,56.09,0,0,0,0,1,1,1,18,1009.62,0
0,0,1,0,35.26,0,1,0,0,0,0,0,5,176.3,1
2,1,0,0,51.02,0,0,1,0,0,1,1,18,918.36,0
2,1,0,0,21.41,0,1,0,0,0,2,1,6,128.46,0
0,0,1,0,77.41,0,0,1,0,0,0,1,35,2709.35,1
0,0,1,0,49.5,0,0,0,0,1,3,0,58,2871.0,1
1,1,0,0,79.34,1,0,1,0,0,2,1,57,4522.38,0
0,1,0,0,98.29,0,0,1,0,0,1,1,7,688.03,0
0,1,0,0,55.8,1,0,0,0,1,2,1,60,3348.0,0
2,1,0,0,96.35,0,0,0,1,0,1,0,59,5684.65,0
1,1,0,0,32.57,0,1,0,0,0,2,0,69,2247.33,0
0,0,1,0,92.23,0,0,0,1,0,0,0,19,1752.37,1
0,1,0,0,83.97,0,0,1,0,0,1,1,2,167.94,1
1,0,1,0,113.13,0,0,1,0,0,3,1,61,6900.93,0
0,1,0,0,23.33,1,0,1,0,0,2,0,10,233.3,0
0,0,1,0,44.7,0,0,1,0,0,1,1,5,223.5,1
0,0,1,0,33.65,1,0,0,0,1,3,1,39,1312.35,0
1,1,0,0,26.2,1,0,0,0,1,2,0,14,366.8,1
0,0,1,0,39.66,0,0,1,0,0,1,1,63,2498.58,0
1,0,1,0,71.88,0,1,0,0,0,1,0,14,1006.32,0
0,1,0,0,55.18,0,0,0,1,0,2,1,66,3641.88,0
0,1,0,0,68.65,0,0,1,0,0,0,0,22,1510.3,1
1,0,0,1,92.07,1,0,0,0,1,1,1,53,4879.71,0
0,1,0,0,60.49,1,1,0,0,0,4,1,62,3750.38,0
1,0,0,1,45.13,0,0,0,0,1,3,0,2,90.26,1
1,1,0,0,42.29,0,0,1,0,0,0,0,49,2072.21,0
0,0,1,0,38.67,0,0,0,1,0,2,0,51,1972.17,0
1,0,1,0,39.48,0,0,0,0,1,4,0,68,2684.64,0
1,0,1,0,50.5,0,0,0,0,1,2,0,45,2272.5,0
1,0,0,1,91.61,1,0,0,1,0,2,0,21,1923.81,1
2,0,1,0,21.84,1,0,0,0,1,3,0,32,698.88,1
0,0,0,1,80.07,0,0,1,0,0,0,1,70,5604.9,0
0,1,0,0,94.77,0,0,1,0,0,0,0,72,6823.44,1
0,0,1,0,23.87,0,0,0,0,1,3,0,26,620.62,1
0,0,1,0,71.17,0,0,0,0,1,3,0,39,2775.63,1
0,0,0,1,48.92,0,0,0,1,0,2,0,16,782.72,0
0,0,0,1,56.9,1,1,0,0,0,2,0,29,1650.1,0
1,0,1,0,85.91,0,1,0,0,0,1,0,47,4037.77,0
0,0,1,0,36.67,1,0,0,1,0,3,0,55,2016.85,1
0,0,1,0,54.53,1,1,0,0,0,2,1,61,3326.33,0
1,0,1,0,56.29,0,0,0,1,0,1,0,35,1970.15,0
0,1,0,0,43.12,0,0,0,1,0,2,1,24,1034.88,0
0,1,0,0,90.51,0,0,0,0,1,2,1,22,1991.22,0
0,1,0,0,119.37,0,0,1,0,0,2,0,28,3342.36,1
2,1,0,0,80.74,0,1,0,0,0,2,0,47,3794.78,0
0,0,0,1,95.6,0,0,0,0,1,3,0,29,2772.4,1
2,0,1,0,53.2,1,1,0,0,0,2,0,23,1223.6,0
1,0,1,0,109.85,1,0,0,0,1,0,0,27,2965.95,0
1,0,1,0,38.21,0,0,1,0,0,2,0,15,573.15,0
2,1,0,0,56.64,0,0,1,0,0,2,0,46,2605.44,0
1,1,0,0,99.26,0,1,0,0,0,1,1,26,2580.76,0
1,0,1,0,44.94,1,1,0,0,0,2,1,60,2696.4,0
0,0,1,0,60.78,0,0,0,1,0,1,0,64,3889.92,0
